Score_Saudável,Score_Danos_Outros_Motivos,Score_Danos_Pesticida
832.8188098310486,67.87303889775526,99.30815127119622
943.1893990177282,41.67284780708423,15.137753175187788
926.2552586274533,64.02891401240805,9.71582736013878
970.381563279624,21.16156502469495,8.45687169568104
856.5673119599796,112.92451889881164,30.508169141208942
900.8861195374005,94.414802092516,4.699078370083157
950.3815910700155,46.21899294490802,3.3994159850764105
922.7663092220916,76.18507645323085,1.0486143246775308
896.0478037708791,92.20631324541263,11.745882983708151
976.6369714488909,19.183278875614807,4.179749675494393
939.607384037068,59.67729641105239,0.7153195518796748
919.8935278790343,78.49182898144662,1.6146431395192384
955.5263899491382,42.63896173448452,1.834648316377413
853.540814888387,143.26294953837865,3.196235573234275
858.5577349320828,138.24602949468277,3.196235573234275
951.0207171260408,27.70409585449459,21.27518701946459
935.5742383476536,57.40646687387141,7.019294778475333
927.1527652859205,65.64795184489935,7.199282869180479
879.523450587459,85.48907519704022,34.98747421550074
926.008288715138,65.68596217223298,8.305749112629519
894.4391775136297,102.77394081352934,2.7868816728409884
926.9848148428808,69.29299690417844,3.7221882529408945
840.8068575117205,147.60179728889804,11.591345199381381
892.1832047302493,96.00874291519717,11.808052354553418
936.4233739005903,57.242649091992426,6.333977007417273
939.5239303712631,56.349645139664666,4.126424489072149
928.7096435864617,70.21852533139817,1.0718310821399584
883.8441790325875,113.61353748548399,2.542283481928394
919.4440173789394,77.42868905928238,3.127293561778119
936.1648441333481,57.54329554295685,6.291860323695122
898.2186711171538,93.66733533486241,8.11399354798376
920.3744965798186,73.28705471034185,6.338448709839626
844.7209485417792,110.62452670677129,44.65452475144987
920.5737775541965,77.77672917174272,1.6494932740607193
964.4106291584981,34.131402616431245,1.457968225070817
950.0647336413472,44.13595773372495,5.7993086249277646
953.571146956369,41.83974946774328,4.5891035758876795
741.9852910012692,230.34657863217342,27.668130366557442
721.2134925416427,159.47775958814535,119.30874787021169
761.5525550925156,143.95504240374746,94.49240250373697
580.6950171190049,152.92026264797312,266.38472023302194
669.6555560066265,200.21462291942763,130.1298210739461
924.4195858795339,73.5055587478175,2.0748553726484475
902.9521634817021,68.28647384780847,28.761362670489827
902.7840582389209,76.20560581473691,21.010335946342053
900.3739478367878,76.84377757084486,22.782274592367386
918.8957861387546,68.85048760304316,12.253726258202342
857.7936802188802,139.34338433774457,2.8629354433752603
764.924433173626,123.03473458349968,112.04083224287432
884.3872347609897,98.22656065794563,17.386204581064874
889.0024251573484,101.83638963615991,9.161185206491409
761.3565249151617,201.53508463089764,37.10839045394066
921.3042009849927,69.36090103136931,9.334897983638008
897.9300989005059,102.06990109949409,0.0
905.0010424418193,69.62224350855537,25.376714049625445
835.1344202827635,151.60366594038666,13.261913776849706
933.8860867199884,61.93416360451722,4.179749675494393
949.56778689247,49.25008922076334,1.1821238867667774
941.8892275828043,42.410072951343615,15.70069946585214
822.2918529479463,148.10267571652747,29.6054713355263
773.3602799308248,197.55108311093903,29.088636958236172
875.6075174405961,116.96577831140532,7.4267042479984005
635.2659993400177,94.46630844708723,270.2676922128948
908.9586385330788,76.89343684177265,14.147924625148597
735.1537027159206,112.13735898920957,152.70893829487005
906.7675813991865,84.23662222361617,8.995796377197335
705.1071058330341,101.62000016108479,193.27289400588143
941.0867975692449,49.6007953839376,9.312407046817418
875.1909244201306,113.288666306957,11.520409272912255
813.3510235534326,121.18591416000208,65.46306228656508
891.4017040182259,70.49576301940859,38.10253296236565
777.964744360866,191.00317617254169,31.032079466592595
943.9685441532275,55.72549019528628,0.30596565148638843
953.4952277536589,43.367435653884336,3.1373365924568137
813.0372771907256,184.86874419250574,2.093978616769035
960.5617368468291,38.35091495655853,1.0873481966122407
697.1513736556348,278.84527332138464,24.003353022980864
708.8483594776284,262.8018482676699,28.349792254701665
907.7456253871167,78.81508152692717,13.439293085956342
709.265747582375,247.4097495364789,43.32450288114611
748.2446775253482,216.5819319385334,35.17339053611814
525.2893313870145,140.88011656870557,333.8305520442798
811.9786788725804,171.22041241268718,16.800908714732373
748.7776468378197,146.97638558409392,104.24596757808646
854.0130744473583,104.75058448898737,41.23634106365441
776.8193953871765,147.7420777444162,75.43852686840718
695.4973670581257,163.2973998348811,141.20523310699352
940.3529735701555,36.7421459226407,22.904880507203625
755.4858451991346,164.1992049288706,80.31494987199453
760.8533525035614,210.45192197187205,28.694725524566437
871.9593575891176,117.89257727400678,10.148065136875616
882.852098785412,108.35846253199134,8.78943868259651
909.412265655365,81.86859262802878,8.719141716606298
903.6132885125194,80.10596322735863,16.280748260121904
733.3772104894247,180.48845749796274,86.13433201261225
866.0948277886232,109.54398326272751,24.36118894864925
889.2113384011054,96.547789383634,14.240872215260614
933.0175734469617,66.98242655303852,0.0
873.5737475552257,116.56344377023771,9.862808674536712
887.298601481406,109.80077397228072,2.900624546313188
911.2815819632265,87.78939467266683,0.9290233641067481
877.8797528784845,112.11902025533861,10.001226866176713
908.2085028565297,81.32382109964901,10.46767604382125
792.343451736304,150.31988764867674,57.33666061501893
833.7723649534275,149.63015014475548,16.59748490181673
799.0076233442521,157.38960319588102,43.60277345986679
738.1301835044278,252.6308899268788,9.238926568693323
865.588015898403,120.75823211158811,13.653751990008844
884.3018138187983,110.81090765163688,4.887278529565068
740.7120022254041,215.94883427430713,43.33916350028875
789.6373008894324,183.62575162547773,26.73694748508996
789.2768157887737,184.81394200420314,25.909242207023045
786.8788479874974,153.33928998172973,59.78186203077278
893.7683517301126,99.17555114734809,7.056097122539272
897.6585318983942,93.27645226654892,9.065015835056654
887.5005878245953,80.39292170660119,32.10649046880328
622.8338470477777,158.97902980380593,218.18712314841642
841.0578562360951,136.08603051478494,22.856113249120014
901.2319588080496,89.82621674215152,8.94182444979867
845.0155145672002,152.72495956225265,2.2595258705468617
927.5582176844212,71.87899219754564,0.5627901180333664
920.0626608801448,75.82961357588057,4.1077255439745946
928.9702532906817,65.3674485073622,5.662298201955999
839.056564466482,152.47998043512789,8.463455098389833
858.286400603601,137.4809924476857,4.232606948713219
691.9938061214684,194.15795620936524,113.84823766916638
808.9788929493304,178.6717157609817,12.349391289687873
801.5990792482404,189.263609485368,9.137311266391153
781.1804494054286,182.0811528717904,36.738397722780505
636.7788567357411,350.70147352735455,12.519669736904532
609.0208831350726,257.5198727588997,133.45924410602746
771.3829377581698,146.34325933126397,82.27380291056603
831.8000631749437,114.99036900704256,53.20956781801385
829.134712460452,142.9826494192824,27.88263812026543
790.2725675837462,190.98649424299933,18.74093817325409
779.2696613949413,204.16686161445247,16.56347699060595
846.5140932232446,142.2168955558128,11.269011220942485
916.8953753076466,34.100807182120114,49.00381751023344
923.4540151024947,24.009092087381916,52.53689281012349
748.5670911556643,156.80155304742613,94.63135579690967
853.2391431517278,139.93612156325588,6.8247352850162954
809.2484872829833,173.88007010644802,16.87144261056815
735.9640909103853,171.7894081191347,92.24650097048
775.2187767320157,145.2699197418066,79.51130352617714
829.9507173217786,131.31199918860804,38.7372834896134
802.4361329403127,197.00107694165405,0.5627901180333664
805.7984587677945,192.67053258981278,1.531008642392936
801.3324811972233,195.28634090721664,3.3811778955600253
862.2736258593543,135.37358712532227,2.3527870153233
925.5611055185553,71.52590310997793,2.9129913714666467
821.5254099131298,176.52417914576367,1.9504109411067017
918.0396927970388,63.60531921875838,18.354987984202726
769.9114808328176,218.3698011356215,11.718718031560824
659.294050256602,186.20420665988246,154.5017430835156
819.4022568772054,149.09815480764527,31.4995883151495
818.2938573715898,126.67279950305047,55.033343125359906
735.2296003885999,237.60280159974045,27.16759801165922
822.2837281666049,152.73397734589292,24.982294487502106
660.7842120683414,192.4046642111439,146.8111237205149
711.7996157085303,228.2505638612562,59.94982043021361
744.6988501210224,233.05208992421112,22.24905995476643
730.8861056337853,203.30497809133425,65.80891627488045
598.4640089584751,237.73836020507062,163.79763083645426
845.9927339010308,125.06202624055213,28.945239858416944
888.8323027840465,69.37322257677943,41.79447463917394
856.5832554165125,141.81883834464415,1.597906238843305
892.2434399667862,107.1937699151803,0.5627901180333664
878.3363815476246,119.12965186617987,2.533966586195468
845.776268547322,152.24553905142923,1.9781924012485446
917.0559164997067,81.89529143364183,1.048792066651242
896.0304025450214,98.6020010005212,5.367596454457335
870.7001645535113,123.49400636531796,5.8058290811705815
878.5319620741927,114.45368493686232,7.014352988944727
875.9725826175259,124.02741738247406,0.0
736.5852575323645,239.036228032225,24.378514435410445
847.849624092259,142.562543494666,9.587832413075061
659.3591332262029,281.0150304604429,59.62583631335444
768.8230500820209,195.95258027178295,35.22436964619611
590.81868437683,381.60302479317573,27.57829082999435
733.9214223920818,242.80897031068605,23.2696072972316
769.9082228985502,199.34676818196277,30.745008919486622
726.8869992359777,166.26139320043396,106.85160756358823
606.5097871659143,342.5535124948393,50.936700339246286
717.838612297673,251.34708798306144,30.814299719265687
694.3972764149654,258.5580031231594,47.04472046187518
757.4664962719818,198.60569459243368,43.92780913558383
814.085871916955,169.0165628968785,16.897565186166478
835.7766196574073,142.39157253230982,21.831807810282942
793.5647717750084,173.7448400195741,32.69038820541725
656.586707389345,300.19097493652964,43.22231767412527
697.3012619193607,268.3723843907133,34.32635368992576
773.0477951881649,172.55431334548166,54.397891466352945
831.2385936663072,128.53157503514458,40.22983129854785
737.1922768815642,214.93420318497266,47.8735199334632
679.131108303435,239.32426097090413,81.54463072566072
642.6094195052957,198.8464565924437,158.54412390226048
750.8155886159732,212.99147259330715,36.19293879071954
775.4345324564051,194.04349152216156,30.521976021433037
903.3702060769048,96.16842483014813,0.4613690929471775
903.8714535344885,91.5802771064864,4.548269359024941
821.0106721574955,169.98657356988704,9.002754272617356
750.8217754375581,222.11393601221775,27.06428855022367
622.6559188996184,263.12047257056616,114.22360852981524
840.2664701324185,116.7948732198886,42.93865664769313
600.4394642780469,332.26226078032084,67.29827494163224
792.4957362176513,95.85672824372614,111.64753553862273
688.980513385009,131.93974407213352,179.0797425428574
675.9408870690107,279.4178005567705,44.641312374218636
557.6502475506915,290.2809527459739,152.0687997033345
672.920720441186,261.24630646406735,65.83297309474658
643.0764213817312,267.8126829557963,89.11089566247239
507.234119369791,287.59005104609435,205.17582958411452
821.6963162517405,174.34094996283147,3.9627337854274978
713.8968906826207,211.07569681153814,75.02741250584081
750.9819348284855,133.2166743048575,115.80139086665697
778.9065616763712,196.4042084005153,24.689229923113306
720.6685870259773,255.7841152381275,23.547297735894627
939.9810293495633,30.720623126668386,29.29834752376813
631.4845136738584,215.6837708082495,152.83171551789212
915.2237589363432,69.44587816999083,15.330362893665708
730.8024057442803,239.9246425248762,29.2729517308433
685.5162389684821,291.7382889984402,22.745472033077263
595.4919476354157,374.6485135290882,29.8595388354959
657.1689579629684,240.16801279318844,102.66302924384311
711.6637798401296,245.36012788629262,42.9760922735779
759.3272230647729,172.81874991871584,67.8540270165113
829.4791728523807,162.77072980228778,7.750097345331558
857.5695575804748,129.76811198115024,12.662330438374886
797.7442031867291,195.12597079478658,7.129826018484254
785.1168143849577,204.38465107000496,10.498534545037385
891.962290648446,95.95067200939734,12.087037342156197
813.118654284074,173.73301332893303,13.148332386992763
782.7573337209792,205.25446461815278,11.988201660868016
773.8361137692558,207.89285919530886,18.27102703543546
696.3689189471452,258.9112587528988,44.71982229995601
780.125367409682,185.97817233555534,33.896460254762935
697.3343620892792,246.05494059647964,56.610697314241094
656.9729223211501,310.19907831425024,32.82799936459944
850.8912566019303,132.59093645707748,16.51780694099193
715.8017056709416,235.06876773555885,49.12952659349943
735.4595891540547,218.175246668595,46.36516417735037
672.9190968553647,275.02734414195334,52.05355900268192
681.5548326401495,277.2635261959464,41.18164116390425
917.2517916284371,50.14227029182636,32.60593807973652
834.588693284631,154.67468998364978,10.736616731719238
735.0428617469385,256.5588928818848,8.398245371176797
759.0021393704392,152.20528152239925,88.7925791071617
768.8328615348508,184.38095736786576,46.78618109728343
571.5793453941267,253.60522543753322,174.81542916834002
675.9013842228843,242.88565236274036,81.21296341437544
648.374578968557,290.21038626847115,61.41503476297178
660.0347435461099,281.3961416328133,58.56911482107684
925.0817875665651,65.42915793458593,9.489054498848967
627.8598194895553,291.5974765676214,80.54270394282331
672.8223113661126,262.58519620572395,64.59249242816364
753.1788018353656,168.4374545502081,78.38374361442652
869.446914514839,73.03567118605055,57.517414299110314
687.0367902526326,220.03417052393934,92.92903922342823
664.0347149051182,221.97093413001372,113.99435096486839
891.0652535002725,102.85150719248178,6.083239307245705
771.9405009759208,219.442617598078,8.61688142600142
792.402308668062,206.15640344645539,1.4412878854826916
752.6404527078985,199.63359711470682,47.725950177394544
771.8562903858241,140.93072564487483,87.21298396930096
818.8086573458032,148.2927752635307,32.89856739066576
770.12498050261,222.1333378705601,7.741681626829725
764.3126456162032,209.3772107603188,26.310143623477572
734.9082813736827,163.25978092791215,101.83193769840527
692.7636373682209,242.11793625116397,65.11842638061522
604.2733359799944,304.7236004582215,91.00306356178393
638.5266508858797,301.33410364904154,60.13924546507902
633.6449286318147,244.08955481912287,122.2655165490627
746.3430904426826,157.65815902569062,95.99875053162653
665.930874805729,219.65963090319264,114.4094942910784
678.2132872152307,227.573944831189,94.2127679535802
532.5970965009385,325.05295852303783,142.34994497602378
733.7895288811312,215.33919940297665,50.87127171589248
888.2417013992912,89.88799125553822,21.870307345170566
738.4397587650695,235.41878529165385,26.141455943276632
671.4108982100607,208.28702016010539,120.30208162983419
443.6041076146425,335.98020733314905,220.41568505220854
523.1864730007164,317.1403763785347,159.6731506207492
693.6174304541954,205.3870451793421,100.99552436646233
736.0452693728029,185.44311211160385,78.51161851559348
577.4553282183646,297.08461760364014,125.46005417799527
676.2333855853672,249.48997211721348,74.27664229741947
489.8367553224364,405.8439080324639,104.3193366450996
628.1826276400341,271.35129451215965,100.46607784780646
749.8528150976051,219.06507314210356,31.082111760291266
405.6258190392098,237.93431001064818,356.4398709501421
784.3124672302371,190.28017900410745,25.407353765655692
841.8044790973296,148.07865778829307,10.116863114377368
697.1451037448513,219.53963516158106,83.3152610935675
731.2692949516365,208.52143089511068,60.209274153252956
708.7495098022374,196.7832477013346,94.46724249642789
744.3830128436962,224.19471195520714,31.422275201096443
700.3287955873951,265.32019644695106,34.351007965653736
744.5794246994044,197.67402207260017,57.74655322799542
715.6772915315931,264.88192123337393,19.44078723503312
521.1721930723207,322.9669039010277,155.86090302665158
634.8891745454011,308.07041499681054,57.0404104577884
432.1044076474217,237.47253664233986,330.42305571023854
638.2690262072958,250.31105288450644,111.41992090819785
522.5636758784701,355.90258904734753,121.53373507418236
693.7668946347493,217.76278687962193,88.47031848562857
777.6769545300285,160.45235808547434,61.870687384496925
775.0725884561251,216.3729963006706,8.55441524320426
795.2084014239051,196.47250624282472,8.319092333270133
497.0686682053736,351.83236306080414,151.09896873382218
439.9448978109367,413.5739760271749,146.4811261618884
507.5924081479102,268.8646347183008,223.542957133789
611.7064675114084,277.8321201186514,110.46141236994032
542.7200020137155,313.43166484584,143.8483331404446
940.5027030552084,38.335019780572765,21.16227716421882
689.4794238761401,188.58548550790167,121.93509061595833
653.3776924945016,260.2056452265024,86.41666227899604
551.8977756543583,279.68245483205783,168.41976951358382
588.6188236355381,288.72284693028257,122.65832943417942
578.090077959405,295.1923250775862,126.71759696300875
416.91339531314674,290.3658862332259,292.7207184536274
426.93034926882933,401.69150979613136,171.37814093503948
682.6058164523228,253.29248015632854,64.10170339134903
496.36292374848654,266.57868135861014,237.05839489290346
529.290250317238,360.87006911649723,109.83968056626485
446.92200718829554,285.5876755245109,267.49031728719353
512.5716104672957,374.0522740168319,113.37611551587209
702.0110525988297,270.1025392006506,27.88640820051992
704.1917412310924,260.4542906184124,35.35396815049489
607.1634883669783,275.741320146489,117.09519148653239
841.8754553074,149.5289523275745,8.595592365025569
890.7878897400136,48.13594501682761,61.0761652431589
482.78573512295736,285.2849865604519,231.9292783165908
696.9051861972374,272.4296275205108,30.66518628225169
576.3395340112153,378.47088809328096,45.189577895504016
400.14547465680056,297.81275815493166,302.0417671882677
396.02059489941547,320.0942242469817,283.88518085360283
474.03169273893724,392.6591380682728,133.30916919279002
801.8567064789346,191.95795833060637,6.185335190459178
590.6420762446758,269.7024617384659,139.6554620168585
568.603985441937,294.5659137834895,136.83010077457357
465.4368463701895,357.5614195749099,177.00173405490065
792.5760922186038,152.38040501300398,55.043502768392216
434.8828171100189,345.98788459808617,219.12929829189483
786.4682541089478,204.26946117596842,9.262284715083785
490.18513466386645,295.45326886868867,214.36159646744488
568.4352360268201,315.1630100382411,116.40175393493848
522.4380677459956,283.61843294285785,193.94349931114678
567.1730855996352,346.2842051640263,86.54270923633847
478.78821473437716,332.027814120533,189.1839711450899
857.9194458551927,139.12866549843594,2.951888646371437
724.7106557781309,262.7110620415804,12.578282180288715
691.2619255336871,218.4528543520931,90.28522011421983
525.8552995010705,287.8311671505082,186.31353334842146
431.87612583203156,311.1057664205448,257.01810774742347
504.89532769367804,329.10889114993233,165.9957811563895
463.1454016295711,298.4500581265225,238.40454024390655
575.9814362916336,272.90326295428423,151.11530075408234
637.9537579612037,240.13902581295693,121.90721622583939
458.9392337210719,323.6465954925626,217.41417078636556
465.60982635922363,247.79586896395634,286.59430467682006
539.5005113779049,336.1891354103693,124.31035321172571
453.1535770533011,283.88322522192834,262.9631977247707
453.9081381983897,277.7261128968481,268.36574890476226
485.5677808442668,327.2411294580881,187.19108969764477
456.3980160276717,375.4344381859084,168.1675457864199
780.3315675759804,218.42792369089406,1.2405087331255384
776.4868911377516,140.83365451640537,82.67945434584297
676.485561906611,256.54870762780627,66.9657304655827
742.4835011958145,218.03353434129772,39.48296446288758
697.0171208040554,194.65406872333855,108.32881047260622
862.4256204040872,109.86565915739618,27.70872043851644
810.8724839654554,159.59729010707952,29.530225927464787
749.9038347997798,177.6933786057255,72.40278659449525
763.1118492231097,198.75734478782286,38.13080598906753
567.824488431316,415.206843543115,16.968668025568938
608.7185147437928,311.38089188123956,79.90059337496731
375.766472642725,258.56355880614603,365.6699685511291
485.89606299203274,368.0399830976051,146.06395391036216
704.6768844025722,230.08830469504244,65.23481090238515
530.1189638520788,345.35956502947505,124.52147111844612
520.3687771561207,268.5614052418738,211.06981760200563
480.8086442061585,289.60235629179294,229.58899950204906
478.45928557494113,300.8656819839367,220.67503244112243
489.35110858374355,300.1452997600757,210.50359165618087
678.070474521411,242.70228110738367,79.22724437120513
603.2292961389336,351.7259588897807,45.04474497128584
633.378506283238,285.87719183321406,80.7443018835478
509.3055400596922,320.49137583361664,170.20308410669114
463.6687038167399,356.572307517715,179.7589886655453
518.5091304445995,309.86181831802065,171.62905123738008
625.4419845068264,288.77235957710593,85.78565591606767
523.6369561707857,302.0508343024644,174.31220952674994
562.6510111711683,302.35284475354484,134.99614407528685
496.41039701439496,267.843092524919,235.74651046068627
922.8562135222145,39.03224288185715,38.1115435959281
398.40390335810946,298.59844384027883,302.99765280161205
329.9221437719376,289.0090409707206,381.0688152573417
390.5043569020566,260.5271248979266,348.9685182000167
507.32946194810734,286.67793282688444,205.99260522500836
444.74976192443927,290.743235986807,264.50700208875384
386.12258973692815,303.6464726296812,310.23093763339045
780.4501359302049,160.72884843336348,58.82101563643186
557.6167711548064,357.47413498475703,84.90909386043656
555.5929642001241,288.1707325914423,156.2363032084337
494.16472745796545,278.39160293259096,227.44366960944336
367.509205246177,322.4705335527015,310.02026120112157
857.8538695314132,139.98850376297074,2.1576267056157605
725.4930099331783,201.94630733380927,72.56068273301246
704.9578149166646,281.2577376142605,13.784447469074916
660.4322806027922,260.50477787257523,79.06294152463235
659.3642481808997,280.44104651082455,60.194705308275715
608.7033469156919,283.87794490625663,107.41870817805159
754.0500064651924,231.925436445421,14.02455708938663
740.8412550510769,209.4235789730864,49.73516597583668
631.8087955787745,308.29226916378116,59.89893525744438
544.0874444377799,409.71665057797384,46.19590498424627
528.6183704687759,384.811642499593,86.56998703163111
499.6356521990901,403.8269018703724,96.53744593053743
458.41074745154765,351.95905092591124,189.63020162254116
497.41444226446225,316.56175728132644,186.02380045421114
405.24522814398887,378.94512422938516,215.80964762662575
415.17190229331703,356.25212283305797,228.575974873625
483.48897720895053,385.3048429886946,131.20617980235477
791.7712281436419,203.40022633560085,4.8285455207568475
691.3521113137875,258.010214173996,50.63767451221646
478.13132035147515,357.2673424147639,164.60133723376106
812.0415070012729,184.11899115072873,3.839501847997822
492.1763288189936,333.09747286860073,174.7261983124058
493.0165923460418,336.20102801806763,170.78237963589072
544.6666164509681,433.31908539970726,22.014298149324823
478.44923548930984,353.3663040571651,168.18446045352513
464.7134423894615,336.78295498829254,198.50360262224632
857.0626825361812,123.05068948405724,19.886627979761663
538.7562265090502,328.66699517905323,132.57677831189642
464.67337742620003,363.5500726063543,171.77654996744567
907.6483131179217,89.96708010033349,2.384606781744639
816.5824760919015,171.68498434085078,11.73253956724744
354.611691424787,305.9460664561522,339.442242119061
483.8790592339808,283.6145106668958,232.50643009912346
290.24383434798426,295.16395040936584,414.59221524264984
762.2783800964658,192.42791214812286,45.293707755411425
775.2727445064428,215.3569946780364,9.370260815520762
784.8871331360457,195.8202080402824,19.292658823671964
752.8928871318698,226.15295811146134,20.95415475666875
609.9675896256678,295.1963065562928,94.83610381803928
710.1241824922862,256.40715866406305,33.46865884365051
889.7816113447716,93.6687286309825,16.549660024246048
893.9728696947543,99.19843929302934,6.828691012216155
858.9600534064607,124.74928806950642,16.290658524032892
810.2058894663202,183.43540441209004,6.358706121589569
667.5257859323307,293.6346324361812,38.83958163148807
784.8864845604198,153.8733137367897,61.240201702790074
725.5297365432266,216.0789205752008,58.39134288157241
659.8968587391352,233.49339555907247,106.60974570179219
451.0943831103482,353.3235024390179,195.58211445063404
813.9471522351262,172.89135224614853,13.161495518724877
534.808538270724,288.71637102805386,176.47509070122237
381.78252279711535,283.2994377594338,334.918039443451
549.3648812478805,301.43487138111107,149.20024737100834
527.2682848499593,351.6582065032727,121.07350864676809
416.1532152041927,332.4501027744787,251.39668202132881
480.93811926985205,341.396508419893,177.66537231025498
765.0925773646657,150.4223634603924,84.48505917494197
417.39702882300617,391.3329257186123,191.2700454583814
404.8710210053195,378.443940555695,216.68503843898569
414.1486786603071,402.3775819203627,183.47373941933026
692.9375485494139,296.0220958381766,11.040355612409625
703.7598369282241,280.90929724823235,15.330865823543311
724.5651489548901,261.71458997882877,13.720261066280838
608.3799586470749,363.9764007470389,27.643640605886354
520.6917997968269,436.2648670350496,43.04333316812362
556.1622740412314,306.6340740934012,137.20365186536773
541.0203160395786,383.4071145473616,75.57256941305984
622.161106083329,344.8907789229816,32.94811499368936
371.4360768639687,361.3295411946944,267.23438194133695
390.37166491045525,391.6853913645342,217.94294372501034
364.34098163412295,470.87582114322635,164.78319722265076
559.6874012243898,332.04084639198555,108.27175238362466
376.4724568851547,332.7263519810466,290.8011911337987
576.1821982087259,250.9184443010878,172.89935749018622
440.92886037773957,387.99868713565775,171.0724524866026
402.80063051080134,351.974105303168,245.2252641860309
870.2078795533218,115.34449480258851,14.447625644089682
720.6461817913952,255.77830823590946,23.57550997269515
437.38253319741364,401.9493105620218,160.66815624056454
276.54763291764317,340.62962449901084,382.82274258334587
333.2718512491636,376.0353137413915,290.69283500944493
349.96240963427516,308.9180309993925,341.1195593663322
412.0074784811735,404.4405622246566,183.55195929417005
450.7057943719113,387.8531911490969,161.44101447899206
432.992055171901,368.2074865719129,198.8004582561863
465.61702585612943,386.66131934146716,147.7216548024034
646.6013262188917,261.6310984354308,91.76757534567746
630.5363067323224,299.76285291228214,69.70084035539564
471.74988555394657,477.90340160340315,50.34671284265034
614.9834460978078,313.5670586585339,71.44949524365855
558.1429001402337,419.58913873843335,22.267961121333183
635.906353880831,353.51228689402416,10.581359225144933
633.4936650734822,280.524497602756,85.98183732376164
571.5308911751622,367.78764002717963,60.681468797658084
583.0314135778791,400.13808250401087,16.830503918109887
563.5461533852191,356.46176437724824,79.99208223753277
314.1612937313925,382.9190045490961,302.9197017195116
508.9910602176195,313.6919334053061,177.31700637707436
462.92987394907027,334.93867808956514,202.13144796136493
749.7674389051933,241.0626304367207,9.169930658085478
628.9826661737254,274.7703944203353,96.24693940593902
560.019236500952,410.0191360463974,29.961627452650305
526.135019306234,356.5496014271492,117.31537926661692
442.0589125633983,376.59217821400625,181.34890922259572
255.70063467275267,293.0717251787682,451.22764014847917
335.25311690490025,315.4128103456192,349.3340727494804
566.6288110935407,359.5694044457992,73.8017844606601
569.6741662516449,340.44931662295045,89.87651712540497
423.502270060388,347.8794114275233,228.61831851208902
406.72100587971056,335.53490857736523,257.7440855429242
502.5728917491198,317.5644576346533,179.86265061622694
500.1199621767283,397.53131126061845,102.34872656265325
567.2057910299967,225.74409158978025,207.05011738022296
637.6284816179686,337.9989964241563,24.372521957875044
602.4320081970947,309.17274123031694,88.39525057258817
586.8880956302709,372.35024549406313,40.761658875665844
789.8375696949147,193.99034488862895,16.172085416456195
579.0907641584218,408.6298549471877,12.279380894390426
498.08936504474866,450.09351380059945,51.81712115465167
325.4744915271376,445.8829586181272,228.6425498547351
